R	111	17557-23-2	603-094-00-7	241-536-7	0	0	0	0	0	0
RN	111	0	DE	1,3-Bis(2,3-epoxypropoxy)-2,2-dimethylpropan
RN	111	0	EN	1,3-Bis(2,3-epoxypropoxy)-2,2-dimethylpropane
R	112	101-90-6	603-065-00-9	202-987-5	0	0	0	0	0	0
RN	112	0	DE	m-Bis(2,3-epoxypropoxy)benzol
RN	112	0	EN	m-Bis(2,3-epoxypropoxy)benzene
R	113	2212-81-9		218-664-7	0	0	0	0	0	0
RN	113	0	DE	[1,3-Phenylenbis(1-methylethyliden)]bis[tert-butyl]peroxid
RN	113	0	EN	[1,3-Phenylenebis(1-methylethylidene)]bis[tert-butyl] peroxide
R	114	106-99-0	601-013-00-X	203-450-8	1	0	0	0	0	0
RN	114	0	DE	Buta-1,3-dien
RN	114	1	DE	Butadien
RN	114	0	EN	Buta-1,3-diene
RN	114	1	EN	Butadiene
RN	114	2	EN	Vinyl ethylene
RN	114	3	EN	1,3-Butadiene
R	115	19485-03-1	607-118-00-7	243-105-9	0	0	0	0	0	0
RN	115	0	DE	Butan-1,3-diyldiacrylat
RN	115	1	DE	1-Methyltrimethylendiacrylat
RN	115	0	EN	Butane-1,3-diyl diacrylate
R	116	542-92-7		208-835-4	0	0	0	0	0	0
RN	116	0	DE	Cyclopentadien
RN	116	0	EN	Cyclopentadiene
R	117	109-46-6		203-674-6	0	0	0	0	0	0
RN	117	0	DE	1,3-Dibutyl-2-thioharnstoff
RN	117	0	EN	1,3-Dibutyl-2-thiourea
RN	117	1	EN	N,N'-Di-n-butylthiourea
R	118	96-23-1	602-064-00-0	202-491-9	1	0	0	0	0	0
RN	118	0	DE	1,3-Dichlorpropan-2-ol
RN	118	0	EN	1,3-Dichloropropan-2-ol
R	119	89415-87-2	613-075-00-5	401-570-7	0	0	0	0	0	0
RN	119	0	DE	1,3-Dichlor-5-ethyl-5-methylimidazolidin-2,4-dion
RN	119	0	EN	1,3-Dichloro-5-ethyl-5-methylimidazolidine-2,4-dione
R	120	534-07-6		208-585-6	0	0	0	0	0	0
RN	120	0	DE	1,3-Dichloraceton
RN	120	0	EN	1,3-Dichloroacetone
R	121	541-73-1	602-067-00-7	208-792-1	0	0	0	0	0	0
RN	121	0	DE	1,3-Dichlorbenzol
RN	121	0	EN	1,3-Dichlorobenzene
R	122	118-52-5		204-258-7	0	0	0	0	0	0
RN	122	0	DE	1,3-Dichlor-5,5-dimethylhydantoin
RN	122	0	EN	1,3-Dichloro-5,5-dimethylhydantoin
R	123	542-75-6	602-030-00-5	208-826-5	0	0	0	0	0	0
RN	123	0	DE	1,3-Dichlorpropen
RN	123	0	EN	1,3-Dichloropropene
R	124	25567-57-1		-	0	0	0	0	0	0
RN	124	0	DE	1,3-Diisocyanatomethylcyclohexan
RN	124	0	EN	Cyclohexane, 1,3-diisocyanatomethyl
R	125	108-84-9		203-621-7	0	0	0	0	0	0
RN	125	0	DE	1,3-Dimethylbutylacetat
RN	125	0	EN	1,3-Dimethylbutyl acetate
